score,frequency,class
0.915490542,1.197701451,Common_Cancer_Missense
0.917732401,1.201318081,Common_Cancer_Missense
0.91997426,1.204808144,Common_Cancer_Missense
0.922216119,1.208268772,Common_Cancer_Missense
0.924457978,1.21165291,Common_Cancer_Missense
0.926699837,1.214997702,Common_Cancer_Missense
0.928941696,1.21825999,Common_Cancer_Missense
0.931183555,1.22145749,Common_Cancer_Missense
0.933425414,1.224543683,Common_Cancer_Missense
0.935667273,1.227587389,Common_Cancer_Missense
0.937909132,1.230570689,Common_Cancer_Missense
0.940150991,1.233506766,Common_Cancer_Missense
0.94239285,1.236386941,Common_Cancer_Missense
0.944634709,1.239172907,Common_Cancer_Missense
0.946876568,1.241865761,Common_Cancer_Missense
0.949118427,1.24450347,Common_Cancer_Missense
0.951360285,1.247095683,Common_Cancer_Missense
0.953602144,1.249628282,Common_Cancer_Missense
0.955844003,1.252119958,Common_Cancer_Missense
0.958085862,1.254503118,Common_Cancer_Missense
0.960327721,1.256824698,Common_Cancer_Missense
0.96256958,1.259068313,Common_Cancer_Missense
0.964811439,1.261275738,Common_Cancer_Missense
0.967053298,1.263410748,Common_Cancer_Missense
0.969295157,1.2655187,Common_Cancer_Missense
0.971537016,1.267507574,Common_Cancer_Missense
0.973778875,1.269461478,Common_Cancer_Missense
0.976020734,1.27130977,Common_Cancer_Missense
0.978262593,1.273134564,Common_Cancer_Missense
0.980504452,1.274873397,Common_Cancer_Missense
0.982746311,1.276598584,Common_Cancer_Missense
0.98498817,1.278196972,Common_Cancer_Missense
0.987230029,1.279782515,Common_Cancer_Missense
0.989471888,1.281229362,Common_Cancer_Missense
0.991713747,1.282669374,Common_Cancer_Missense
0.993955606,1.284008684,Common_Cancer_Missense
0.996197465,1.285342357,Common_Cancer_Missense
0.998439324,1.286555138,Common_Cancer_Missense
1.000681183,1.287753502,Common_Cancer_Missense
1.002923042,1.288802572,Common_Cancer_Missense
1.005164901,1.289837911,Common_Cancer_Missense
1.00740676,1.290783794,Common_Cancer_Missense
1.009648619,1.291709465,Common_Cancer_Missense
1.011890478,1.292541849,Common_Cancer_Missense
1.014132337,1.293333245,Common_Cancer_Missense
1.016374196,1.293981902,Common_Cancer_Missense
1.018616054,1.294602083,Common_Cancer_Missense
1.020857913,1.295144527,Common_Cancer_Missense
1.023099772,1.295653641,Common_Cancer_Missense
1.025341631,1.296089639,Common_Cancer_Missense
1.02758349,1.296456283,Common_Cancer_Missense
1.029825349,1.296698621,Common_Cancer_Missense
1.032067208,1.296894381,Common_Cancer_Missense
1.034309067,1.297021178,Common_Cancer_Missense
1.036550926,1.297098725,Common_Cancer_Missense
1.038792785,1.297115623,Common_Cancer_Missense
1.041034644,1.297042426,Common_Cancer_Missense
1.043276503,1.296876631,Common_Cancer_Missense
1.045518362,1.296637637,Common_Cancer_Missense
1.047760221,1.296335823,Common_Cancer_Missense
1.05000208,1.295967907,Common_Cancer_Missense
1.052243939,1.295552742,Common_Cancer_Missense
1.054485798,1.295030437,Common_Cancer_Missense
1.056727657,1.294444717,Common_Cancer_Missense
1.058969516,1.293753239,Common_Cancer_Missense
1.061211375,1.29301042,Common_Cancer_Missense
1.063453234,1.292183994,Common_Cancer_Missense
1.065695093,1.291324762,Common_Cancer_Missense
1.067936952,1.290345795,Common_Cancer_Missense
1.070178811,1.289329679,Common_Cancer_Missense
1.07242067,1.288169556,Common_Cancer_Missense
1.074662529,1.286975261,Common_Cancer_Missense
1.076904388,1.285679685,Common_Cancer_Missense
1.079146247,1.284366688,Common_Cancer_Missense
1.081388106,1.282926583,Common_Cancer_Missense
1.083629965,1.281472078,Common_Cancer_Missense
1.085871823,1.279830345,Common_Cancer_Missense
1.088113682,1.278177347,Common_Cancer_Missense
1.090355541,1.276405898,Common_Cancer_Missense
1.0925974,1.274628901,Common_Cancer_Missense
1.094839259,1.272731581,Common_Cancer_Missense
1.097081118,1.270817265,Common_Cancer_Missense
1.099322977,1.268702817,Common_Cancer_Missense
1.101564836,1.26657363,Common_Cancer_Missense
1.103806695,1.264339631,Common_Cancer_Missense
1.106048554,1.262085528,Common_Cancer_Missense
1.108290413,1.259732077,Common_Cancer_Missense
1.110532272,1.257334656,Common_Cancer_Missense
1.112774131,1.254775065,Common_Cancer_Missense
1.11501599,1.252181646,Common_Cancer_Missense
1.117257849,1.249491096,Common_Cancer_Missense
1.119499708,1.246764994,Common_Cancer_Missense
1.121741567,1.243957237,Common_Cancer_Missense
1.123983426,1.241085449,Common_Cancer_Missense
1.126225285,1.23809387,Common_Cancer_Missense
1.128467144,1.235045583,Common_Cancer_Missense
1.130709003,1.231909833,Common_Cancer_Missense
1.132950862,1.228724564,Common_Cancer_Missense
1.135192721,1.225475847,Common_Cancer_Missense
1.13743458,1.222149898,Common_Cancer_Missense
1.139676439,1.218741401,Common_Cancer_Missense
1.141918298,1.215251701,Common_Cancer_Missense
1.144160157,1.211689519,Common_Cancer_Missense
1.146402016,1.208066217,Common_Cancer_Missense
1.148643875,1.204397441,Common_Cancer_Missense
1.150885734,1.200645364,Common_Cancer_Missense
1.153127592,1.196841882,Common_Cancer_Missense
1.155369451,1.192933199,Common_Cancer_Missense
1.15761131,1.18897114,Common_Cancer_Missense
1.159853169,1.184939626,Common_Cancer_Missense
1.162095028,1.180879525,Common_Cancer_Missense
1.164336887,1.176736978,Common_Cancer_Missense
1.166578746,1.17256745,Common_Cancer_Missense
1.168820605,1.168271743,Common_Cancer_Missense
1.171062464,1.163944181,Common_Cancer_Missense
1.173304323,1.159542926,Common_Cancer_Missense
1.175546182,1.155127992,Common_Cancer_Missense
1.177788041,1.150636148,Common_Cancer_Missense
1.1800299,1.146134648,Common_Cancer_Missense
1.182271759,1.141494967,Common_Cancer_Missense
1.184513618,1.136845436,Common_Cancer_Missense
1.186755477,1.132121084,Common_Cancer_Missense
1.188997336,1.127393353,Common_Cancer_Missense
1.191239195,1.12259356,Common_Cancer_Missense
1.193481054,1.117785904,Common_Cancer_Missense
1.195722913,1.112871319,Common_Cancer_Missense
1.197964772,1.107948521,Common_Cancer_Missense
1.200206631,1.102961582,Common_Cancer_Missense
1.20244849,1.097965218,Common_Cancer_Missense
1.204690349,1.092918817,Common_Cancer_Missense
1.206932208,1.087855425,Common_Cancer_Missense
1.209174067,1.082725547,Common_Cancer_Missense
1.211415926,1.077580037,Common_Cancer_Missense
1.213657785,1.072387263,Common_Cancer_Missense
1.215899644,1.067181563,Common_Cancer_Missense
1.218141503,1.061944752,Common_Cancer_Missense
1.220383361,1.05668925,Common_Cancer_Missense
1.22262522,1.05139723,Common_Cancer_Missense
1.224867079,1.046086684,Common_Cancer_Missense
1.227108938,1.040746361,Common_Cancer_Missense
1.229350797,1.035393994,Common_Cancer_Missense
1.231592656,1.030025569,Common_Cancer_Missense
1.233834515,1.02464248,Common_Cancer_Missense
1.236076374,1.019243091,Common_Cancer_Missense
1.238318233,1.013828565,Common_Cancer_Missense
1.240560092,1.008399987,Common_Cancer_Missense
1.242801951,1.002964459,Common_Cancer_Missense
1.24504381,0.99752355,Common_Cancer_Missense
1.247285669,0.992075651,Common_Cancer_Missense
1.249527528,0.986623256,Common_Cancer_Missense
1.251769387,0.981166564,Common_Cancer_Missense
1.254011246,0.975707595,Common_Cancer_Missense
1.256253105,0.970250409,Common_Cancer_Missense
1.258494964,0.964793992,Common_Cancer_Missense
1.260736823,0.959340209,Common_Cancer_Missense
1.262978682,0.953887333,Common_Cancer_Missense
1.265220541,0.948447579,Common_Cancer_Missense
1.2674624,0.943011341,Common_Cancer_Missense
1.269704259,0.937588912,Common_Cancer_Missense
1.271946118,0.93216924,Common_Cancer_Missense
1.274187977,0.926764152,Common_Cancer_Missense
1.276429836,0.921361078,Common_Cancer_Missense
1.278671695,0.915989057,Common_Cancer_Missense
1.280913554,0.910619603,Common_Cancer_Missense
1.283155413,0.905280742,Common_Cancer_Missense
1.285397272,0.899943244,Common_Cancer_Missense
1.28763913,0.894632657,Common_Cancer_Missense
1.289880989,0.889324646,Common_Cancer_Missense
1.292122848,0.884057932,Common_Cancer_Missense
1.294364707,0.878796022,Common_Cancer_Missense
1.296606566,0.873575625,Common_Cancer_Missense
1.298848425,0.868360441,Common_Cancer_Missense
1.301090284,0.863175095,Common_Cancer_Missense
1.303332143,0.857999023,Common_Cancer_Missense
1.305574002,0.852861551,Common_Cancer_Missense
1.307815861,0.847738193,Common_Cancer_Missense
1.31005772,0.842659841,Common_Cancer_Missense
1.312299579,0.837592701,Common_Cancer_Missense
1.314541438,0.832553863,Common_Cancer_Missense
1.316783297,0.827530315,Common_Cancer_Missense
1.319025156,0.822537986,Common_Cancer_Missense
1.321267015,0.817571221,Common_Cancer_Missense
1.323508874,0.812647286,Common_Cancer_Missense
1.325750733,0.807740312,Common_Cancer_Missense
1.327992592,0.802856877,Common_Cancer_Missense
1.330234451,0.797992457,Common_Cancer_Missense
1.33247631,0.793150019,Common_Cancer_Missense
1.334718169,0.788344595,Common_Cancer_Missense
1.336960028,0.783574903,Common_Cancer_Missense
1.339201887,0.778826294,Common_Cancer_Missense
1.341443746,0.774094671,Common_Cancer_Missense
1.343685605,0.769385645,Common_Cancer_Missense
1.345927464,0.764691758,Common_Cancer_Missense
1.348169323,0.760037287,Common_Cancer_Missense
1.350411182,0.75540462,Common_Cancer_Missense
1.352653041,0.750797769,Common_Cancer_Missense
1.354894899,0.746202578,Common_Cancer_Missense
1.357136758,0.74163081,Common_Cancer_Missense
1.359378617,0.737067536,Common_Cancer_Missense
1.361620476,0.732540042,Common_Cancer_Missense
1.363862335,0.728022707,Common_Cancer_Missense
1.366104194,0.723532486,Common_Cancer_Missense
1.368346053,0.719048061,Common_Cancer_Missense
1.370587912,0.714584132,Common_Cancer_Missense
1.372829771,0.710123295,Common_Cancer_Missense
1.37507163,0.705689659,Common_Cancer_Missense
1.377313489,0.701258586,Common_Cancer_Missense
1.379555348,0.696850214,Common_Cancer_Missense
1.381797207,0.692442867,Common_Cancer_Missense
1.384039066,0.688048956,Common_Cancer_Missense
1.386280925,0.683655749,Common_Cancer_Missense
1.388522784,0.679276241,Common_Cancer_Missense
1.390764643,0.674897682,Common_Cancer_Missense
1.393006502,0.670528271,Common_Cancer_Missense
1.395248361,0.666159205,Common_Cancer_Missense
1.39749022,0.661792282,Common_Cancer_Missense
1.399732079,0.657425593,Common_Cancer_Missense
1.401973938,0.653059948,Common_Cancer_Missense
1.404215797,0.648692711,Common_Cancer_Missense
1.406457656,0.644320109,Common_Cancer_Missense
1.408699515,0.639945184,Common_Cancer_Missense
1.410941374,0.635564102,Common_Cancer_Missense
1.413183233,0.631180078,Common_Cancer_Missense
1.415425092,0.626789769,Common_Cancer_Missense
1.417666951,0.622390406,Common_Cancer_Missense
1.41990881,0.617975222,Common_Cancer_Missense
1.422150668,0.61355222,Common_Cancer_Missense
1.424392527,0.60911792,Common_Cancer_Missense
1.426634386,0.604674958,Common_Cancer_Missense
1.428876245,0.600221579,Common_Cancer_Missense
1.431118104,0.595749778,Common_Cancer_Missense
1.433359963,0.591259483,Common_Cancer_Missense
1.435601822,0.586752282,Common_Cancer_Missense
1.437843681,0.582230911,Common_Cancer_Missense
1.44008554,0.577693623,Common_Cancer_Missense
1.442327399,0.57314523,Common_Cancer_Missense
1.444569258,0.568569239,Common_Cancer_Missense
1.446811117,0.563977319,Common_Cancer_Missense
1.449052976,0.559356583,Common_Cancer_Missense
1.451294835,0.554722226,Common_Cancer_Missense
1.453536694,0.550064432,Common_Cancer_Missense
1.455778553,0.545397706,Common_Cancer_Missense
1.458020412,0.540696463,Common_Cancer_Missense
1.460262271,0.535984857,Common_Cancer_Missense
1.46250413,0.531231272,Common_Cancer_Missense
1.464745989,0.526468099,Common_Cancer_Missense
1.466987848,0.521675168,Common_Cancer_Missense
1.469229707,0.516877357,Common_Cancer_Missense
1.471471566,0.512041889,Common_Cancer_Missense
1.473713425,0.507202427,Common_Cancer_Missense
1.475955284,0.502308998,Common_Cancer_Missense
1.478197143,0.497412676,Common_Cancer_Missense
1.480439002,0.492482974,Common_Cancer_Missense
1.482680861,0.487551707,Common_Cancer_Missense
1.48492272,0.482586894,Common_Cancer_Missense
1.487164579,0.477617293,Common_Cancer_Missense
1.489406437,0.472595586,Common_Cancer_Missense
1.491648296,0.46757011,Common_Cancer_Missense
1.493890155,0.462519225,Common_Cancer_Missense
1.496132014,0.457463337,Common_Cancer_Missense
1.498373873,0.452383724,Common_Cancer_Missense
1.500615732,0.447294218,Common_Cancer_Missense
1.502857591,0.44216947,Common_Cancer_Missense
1.50509945,0.437038281,Common_Cancer_Missense
1.507341309,0.431889151,Common_Cancer_Missense
1.509583168,0.426733546,Common_Cancer_Missense
1.511825027,0.421563475,Common_Cancer_Missense
1.514066886,0.416383436,Common_Cancer_Missense
1.516308745,0.411185224,Common_Cancer_Missense
1.518550604,0.405980619,Common_Cancer_Missense
1.520792463,0.400766396,Common_Cancer_Missense
1.523034322,0.395547485,Common_Cancer_Missense
1.525276181,0.390322709,Common_Cancer_Missense
1.52751804,0.385092741,Common_Cancer_Missense
1.529759899,0.379857353,Common_Cancer_Missense
1.532001758,0.374620771,Common_Cancer_Missense
1.534243617,0.369383148,Common_Cancer_Missense
1.536485476,0.364146576,Common_Cancer_Missense
1.538727335,0.358910766,Common_Cancer_Missense
1.540969194,0.353678581,Common_Cancer_Missense
1.543211053,0.348448578,Common_Cancer_Missense
1.545452912,0.343229867,Common_Cancer_Missense
1.547694771,0.338016737,Common_Cancer_Missense
1.54993663,0.332814626,Common_Cancer_Missense
1.552178489,0.327616923,Common_Cancer_Missense
1.554420348,0.322434186,Common_Cancer_Missense
1.556662206,0.317256193,Common_Cancer_Missense
1.558904065,0.312111023,Common_Cancer_Missense
1.561145924,0.306973839,Common_Cancer_Missense
1.563387783,0.301861719,Common_Cancer_Missense
1.565629642,0.296754046,Common_Cancer_Missense
1.567871501,0.291673652,Common_Cancer_Missense
1.57011336,0.286596482,Common_Cancer_Missense
1.572355219,0.28158296,Common_Cancer_Missense
1.574597078,0.27657355,Common_Cancer_Missense
1.576838937,0.271607212,Common_Cancer_Missense
1.579080796,0.266642858,Common_Cancer_Missense
1.581322655,0.261721428,Common_Cancer_Missense
1.583564514,0.256806178,Common_Cancer_Missense
1.585806373,0.251967866,Common_Cancer_Missense
1.588048232,0.247137214,Common_Cancer_Missense
1.590290091,0.242363067,Common_Cancer_Missense
1.59253195,0.237598269,Common_Cancer_Missense
1.594773809,0.232880989,Common_Cancer_Missense
1.597015668,0.228183177,Common_Cancer_Missense
1.599257527,0.223558872,Common_Cancer_Missense
1.601499386,0.218956542,Common_Cancer_Missense
1.603741245,0.21441862,Common_Cancer_Missense
1.605983104,0.209901015,Common_Cancer_Missense
1.608224963,0.205430952,Common_Cancer_Missense
1.610466822,0.200994382,Common_Cancer_Missense
1.612708681,0.196621565,Common_Cancer_Missense
1.61495054,0.192291287,Common_Cancer_Missense
1.617192399,0.188027705,Common_Cancer_Missense
1.619434258,0.183797473,Common_Cancer_Missense
1.621676117,0.179610657,Common_Cancer_Missense
1.623917975,0.175469988,Common_Cancer_Missense
1.626159834,0.171379422,Common_Cancer_Missense
1.628401693,0.167357829,Common_Cancer_Missense
1.630643552,0.163398775,Common_Cancer_Missense
1.632885411,0.159487164,Common_Cancer_Missense
1.63512727,0.15561142,Common_Cancer_Missense
1.637369129,0.151791369,Common_Cancer_Missense
1.639610988,0.148006257,Common_Cancer_Missense
1.641852847,0.14432143,Common_Cancer_Missense
1.644094706,0.140688382,Common_Cancer_Missense
1.646336565,0.137116889,Common_Cancer_Missense
1.648578424,0.133571215,Common_Cancer_Missense
1.650820283,0.130091174,Common_Cancer_Missense
1.653062142,0.126633067,Common_Cancer_Missense
1.655304001,0.123299927,Common_Cancer_Missense
1.65754586,0.119999107,Common_Cancer_Missense
1.659787719,0.116778282,Common_Cancer_Missense
1.662029578,0.113572749,Common_Cancer_Missense
1.664271437,0.110445893,Common_Cancer_Missense
1.666513296,0.107329307,Common_Cancer_Missense
1.668755155,0.104347151,Common_Cancer_Missense
1.670997014,0.101375184,Common_Cancer_Missense
1.673238873,0.098508557,Common_Cancer_Missense
1.675480732,0.095646404,Common_Cancer_Missense
1.677722591,0.092870595,Common_Cancer_Missense
1.67996445,0.090103118,Common_Cancer_Missense
1.682206309,0.087456335,Common_Cancer_Missense
1.684448168,0.084822516,Common_Cancer_Missense
1.686690027,0.082294025,Common_Cancer_Missense
1.688931886,0.079778706,Common_Cancer_Missense
1.691173744,0.077335415,Common_Cancer_Missense
1.693415603,0.074914418,Common_Cancer_Missense
1.695657462,0.072582819,Common_Cancer_Missense
1.697899321,0.070281918,Common_Cancer_Missense
1.70014118,0.068075814,Common_Cancer_Missense
1.702383039,0.065893078,Common_Cancer_Missense
1.704624898,0.063767659,Common_Cancer_Missense
1.706866757,0.061673595,Common_Cancer_Missense
1.709108616,0.059641877,Common_Cancer_Missense
1.711350475,0.057659331,Common_Cancer_Missense
1.713592334,0.055757137,Common_Cancer_Missense
1.715834193,0.05388675,Common_Cancer_Missense
1.718076052,0.052059456,Common_Cancer_Missense
1.720317911,0.050267852,Common_Cancer_Missense
1.72255977,0.048516548,Common_Cancer_Missense
1.724801629,0.046832361,Common_Cancer_Missense
1.727043488,0.045211463,Common_Cancer_Missense
1.729285347,0.043628756,Common_Cancer_Missense
1.731527206,0.042076092,Common_Cancer_Missense
1.733769065,0.040564389,Common_Cancer_Missense
1.736010924,0.039079462,Common_Cancer_Missense
1.738252783,0.03766697,Common_Cancer_Missense
1.740494642,0.03629353,Common_Cancer_Missense
1.742736501,0.034968363,Common_Cancer_Missense
1.74497836,0.033664407,Common_Cancer_Missense
1.747220219,0.032405228,Common_Cancer_Missense
1.749462078,0.031161804,Common_Cancer_Missense
1.751703937,0.029989817,Common_Cancer_Missense
1.753945796,0.028837427,Common_Cancer_Missense
1.756187655,0.027743139,Common_Cancer_Missense
1.758429513,0.026660773,Common_Cancer_Missense
1.760671372,0.025624925,Common_Cancer_Missense
1.762913231,0.024595738,Common_Cancer_Missense
1.76515509,0.023633304,Common_Cancer_Missense
1.767396949,0.022676694,Common_Cancer_Missense
1.769638808,0.021786261,Common_Cancer_Missense
1.771880667,0.020898695,Common_Cancer_Missense
1.774122526,0.020056637,Common_Cancer_Missense
1.776364385,0.01921767,Common_Cancer_Missense
1.778606244,0.018432014,Common_Cancer_Missense
1.780848103,0.017652898,Common_Cancer_Missense
1.783089962,0.016932769,Common_Cancer_Missense
1.785331821,0.016218302,Common_Cancer_Missense
1.78757368,0.015537263,Common_Cancer_Missense
1.789815539,0.014864314,Common_Cancer_Missense
1.792057398,0.014225892,Common_Cancer_Missense
1.794299257,0.01360184,Common_Cancer_Missense
1.796541116,0.013024615,Common_Cancer_Missense
1.798782975,0.012456549,Common_Cancer_Missense
1.801024834,0.011912054,Common_Cancer_Missense
1.803266693,0.011378053,Common_Cancer_Missense
1.805508552,0.010865861,Common_Cancer_Missense
1.807750411,0.010373547,Common_Cancer_Missense
1.80999227,0.009915102,Common_Cancer_Missense
1.812234129,0.009468316,Common_Cancer_Missense
1.814475988,0.009037974,Common_Cancer_Missense
1.816717847,0.008619877,Common_Cancer_Missense
1.818959706,0.008216161,Common_Cancer_Missense
1.821201565,0.007833101,Common_Cancer_Missense
1.823443424,0.007470296,Common_Cancer_Missense
1.825685282,0.007122104,Common_Cancer_Missense
1.827927141,0.006785874,Common_Cancer_Missense
1.830169,0.006462509,Common_Cancer_Missense
1.832410859,0.006147905,Common_Cancer_Missense
1.834652718,0.005852815,Common_Cancer_Missense
1.836894577,0.005568705,Common_Cancer_Missense
1.839136436,0.005301317,Common_Cancer_Missense
1.841378295,0.005041621,Common_Cancer_Missense
1.843620154,0.004794561,Common_Cancer_Missense
1.845862013,0.004552176,Common_Cancer_Missense
1.848103872,0.004327013,Common_Cancer_Missense
1.850345731,0.004106851,Common_Cancer_Missense
1.85258759,0.003904624,Common_Cancer_Missense
1.854829449,0.003706335,Common_Cancer_Missense
1.857071308,0.00351986,Common_Cancer_Missense
1.859313167,0.00333523,Common_Cancer_Missense
1.861555026,0.003164978,Common_Cancer_Missense
1.863796885,0.002996147,Common_Cancer_Missense
1.866038744,0.002845614,Common_Cancer_Missense
1.868280603,0.002695943,Common_Cancer_Missense
